Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
1110008L16Rik,0.013143451302276846,6.548238187795722,0.21445213812950986,0.005547904087546978,0.01617077596313462,0.057299546436197925,0.002539652412099089,0.0649142877296375,0.21848031074801505,0.007818264539513026,0.006508576476498896,0.007417378562654063,0.0009246257216617292,0.004108112815147655,0.006947377748205118,0.00038548752769902787,2,NK,0.1549067315490673,0.16010771636182333,0.1716747966651624
1110012L19Rik,0.0012108311058033256,0.0008295690632552523,0.0015365978841931707,0.0037744680193276094,0.004010404588815741,0.03907573430359999,0.005939629075860189,0.002707367514684879,0.1807170522638514,0.02038899796804772,0.0036227336798536677,0.005573289905642066,0.002293956352482673,0.001986041843316733,0.004982852340696182,0.000810123929615644,2,NK,0.4831643002028396,0.5340978979547333,0.6197289862426175
1110032A03Rik,0.004456807521786609,0.012582506464039916,0.001540049465401153,0.003038699024173043,0.00581420507071984,0.07438852028396009,0.00463510593758809,0.008355798024661335,0.29039948416859307,0.01653780215241603,0.004369609411228242,0.011388224198604194,0.001353386280097654,0.00200971367324439,0.010568557300655673,0.0007103569588758174,2,NK,0.2651115618661258,0.28002011939979177,0.3085557283055061
1110038F14Rik,0.007214424650900327,0.005232585878195192,0.005943404473960367,0.00363907753349059,0.00895278849576471,0.026080152071415688,0.009459679684899693,0.005073460164089011,0.0779110045874304,0.012715790403930751,0.007948989151012591,0.006386275425635798,0.0062103879568187826,0.0033435968431619733,0.004927282983813475,0.0013901393405049305,2,NK,1.8932058584214804,2.182858640291147,2.585636691927014
1110046J04Rik,1.783391818816761e-5,2.2720515089054328e-5,0.00013473954546248295,0.0019047077914413652,0.0039250123195852605,0.12368303155735652,0.0037846413725471195,0.016678742762113622,0.3752846123064274,0.01110779939346595,0.0014229517010601917,0.02574329760096698,0.0009236659335625568,0.0006908154714460816,0.0234800739779012,0.000734626788547276,2,NK,0.062246553122465534,0.06445464480766487,0.0682173073166713
1110065P20Rik,0.002357008376277844,0.001551008481750609,0.0009502430156184268,0.001140588904379078,0.004930382045123141,0.04065292611212422,0.0038214729794807697,0.004033533052574954,0.11935037791497706,0.008081545416577945,0.0045306678452356475,0.00833779887113585,0.0015645650934471198,0.0018567406571293544,0.007666361907274737,0.0007467957500061466,2,NK,1.0048770575086365,1.0790251880958732,1.1937227424508305
1190002N15Rik,0.0010908124149084204,0.000790214442173621,0.00453958305366878,0.0059122512605703625,0.0021446300905210054,0.0035654923813480824,0.005544423712089617,0.0016177631568691135,0.009138384954082767,0.0027175857888445663,0.0017652936893600903,0.0015203667377145557,0.004909283850898023,0.0009724928989496709,0.001099051223211626,0.0005725890692882983,2,NK,0.8905139142799109,1.1046083688395023,1.4490377482860681
1190005I06Rik,0.00010025786813180323,4.279238478801507e-5,0.00015227057856520316,0.0027045648809687376,0.010745229806936298,0.1070079582224814,0.002170352229543344,0.04947184627419163,0.41107582938607595,0.008071499931083978,0.0040293335481161475,0.017170187144349293,0.0005090295725595519,0.0023606878300198152,0.016172513464768484,0.00036130575922781107,2,NK,0.07888866355708782,0.079965992674162,0.08137472636133435
1190007I07Rik,0.001349499753238249,0.0016633290604116167,0.0020255085394986763,0.0007320990510673214,0.0019057664082585345,0.019090493679692167,0.007529370875337176,0.0006133659893679613,0.0632702231469347,0.019434392081490406,0.0018752204277664804,0.004376214231194993,0.003023340760113619,0.0004762029883915522,0.0031123749737600754,0.0011482377256393625,2,NK,2.478578680203046,3.213602040763737,4.521782427816664
1300002E11Rik,0.004829556961197747,0.00865373343019606,0.0018568586686118277,0.002066386829831039,0.0060377355344612815,0.05592122621381659,0.005240283873417373,0.00817446531424137,0.16147076920189987,0.011500437985042147,0.005427504564360298,0.012823745523119302,0.002138305881165722,0.002004945250362506,0.011411126389718015,0.0010652848534602147,2,NK,0.6437131830184848,0.6924787574678898,0.7764526713184623
