Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
ABCA2,1.5283556966543414e-5,1.6915575684010553e-5,0.0002968434210615131,0.00160046940721338,0.0013829812289605694,0.052330333266355035,0.004783958896125581,0.0017677893423317433,0.1354006531800776,0.01196343590587016,0.0011768795027660523,0.013656347568518114,0.0015424881039231288,0.0004095596030925542,0.012474825030446932,0.001108896679986278,2,HCTAUXIN2h,0.17614942528735636,0.19109781675254325,0.21452602612478608
ABCA3,0.00014585126082149804,5.924026794028311e-5,4.085540080216305e-5,0.0013059250994662832,0.005914327170014695,0.20433308162903088,0.002669072324871283,0.029324697432256002,0.8766429030915014,0.007397220414855556,0.0016734707791831323,0.044011351045716476,0.0006753767272062821,0.0010312164591062263,0.039207343386653666,0.0005774303661251807,2,HCTAUXIN2h,0.04452743464521689,0.04484293238436983,0.04534349873992387
ABCA4,0.13520979513269554,0.00023171712402526778,1.7098726270025796e-5,0.0051665725341040625,0.002915232693010493,0.1819678777500022,0.0033588572030913305,0.008861987440690363,0.8134999154693019,0.01737277635641564,0.0007870499441932335,0.03562101274981235,0.0007477607410033487,0.0006023015634540729,0.03167658901797508,0.00062287032563861,2,HCTAUXIN2h,0.0066091954022988505,0.006565513938433082,0.00647872840936184
ABCA5,0.00022624144686923955,0.00032605140046010106,0.00021470337840800435,0.0019213865323892524,0.003423011915549414,0.10525235070992785,0.004261382930913636,0.01616188356520266,0.3488239465404497,0.011614257835554918,0.0015511587520535728,0.02442704539819658,0.0012067543586862849,0.0006765582446263275,0.021695507248705784,0.0009164625744905083,2,HCTAUXIN2h,0.1373168629704108,0.1443155815857925,0.1580115845552396
ABCA7,0.0017916133120422595,0.0037159593891802774,0.003990006774445304,0.0025959729597507942,0.002122722431685473,0.01633751817882808,0.00848858679279966,0.0008349133368860565,0.05687671036144336,0.020170860719564154,0.002099796806956462,0.005574964748826497,0.004734852503914708,0.000607096754935033,0.00381542408931034,0.0015981366053352637,2,HCTAUXIN2h,1.0,1.3291066282420747,2.012680115273775
ABCA9,2.9618325472852747e-7,0.2666354078958772,1.956835500253196e-5,0.003093410538879678,0.0003119321709774709,0.9582374877370196,0.0017172853212587612,0.0015729810681692007,3.73452423908573,0.009474205376105728,5.3668010217787e-5,0.1825339650748011,0.00030097693075738154,4.609388620170703e-5,0.15838788409252758,0.000265116170806224,2,HCTAUXIN2h,0.0,0.0,0.0
ABCB10,1.5341215265477614e-5,2.2093755099036263e-5,0.00012253388442174068,0.001063356537554908,0.0017079929605645452,0.11402462045067079,0.005279398216432966,0.008945365727496607,0.829417197965643,0.022524268127751244,0.0007931978217222168,0.02436335494253594,0.0013147446426652247,0.000318694517723161,0.021202675507604938,0.0010417142582615224,2,HCTAUXIN2h,0.09451307095662168,0.09994403897020153,0.1084218237475001
ABCB1,1.556450129370575e-5,2.9182551285905627e-5,7.415565404301918e-5,0.001309235656939981,0.0024573606079609537,0.16786668343623506,0.0036309227210687364,0.010640863672030557,0.6389245207845639,0.011016331219138307,0.000810518162183095,0.03511981811072008,0.000934710474067845,0.00046401894661496194,0.030845497106349457,0.000771940013586102,2,HCTAUXIN2h,0.03936781609195403,0.040691554366494916,0.04312167963737447
ABCB6,1.0749294499828028,0.0012329628001788145,6.635212018896298e-6,0.002097344330930775,0.0022365665951603097,0.24098937379550212,0.003035045002896638,0.026449563345181098,0.7879991749775089,0.011986697122111444,0.0004929181511981078,0.055991544768159124,0.0007245249140535358,0.00037512183673619906,0.04752126398770098,0.0006103432070404239,2,HCTAUXIN2h,0.006320022981901752,0.006280080291409986,0.006200699787870188
ABCB7,4.121709033105318e-5,1.4980467526114301e-5,0.0003106780664338825,0.0014989549887912154,0.008428855931645022,0.08277008774832473,0.003909253945275052,0.06606885689408319,0.3279816470065327,0.016939615233494743,0.003491255180107779,0.012293517093952502,0.0009153537033585549,0.001645118939782547,0.011445939903943905,0.0005669081857770969,2,HCTAUXIN2h,0.30402298850574716,0.317340137402563,0.3313136458755692
ABCB9,1.7953164467439358e-5,2.0281783541935745e-5,0.00010787691752627345,0.0018403195870634228,0.0040756687591504415,0.13578813087616826,0.0036789166714866375,0.015194076761633235,0.5361820022403843,0.011983282043254936,0.0015152320465749865,0.02923470987475009,0.0008604108043819958,0.0008340792910906684,0.026124561813502915,0.000703656791137748,2,HCTAUXIN2h,0.05515656420568802,0.05671069798118584,0.05939400362552185
ABCC11,0.008475654653934676,0.00012385388466968955,8.994234471519338e-7,0.0015423332814808364,0.0006037345158590186,0.434020618537552,0.002695754068792184,0.002061186444074431,1.867057321317441,0.012117603688755524,0.00013380691292973678,0.08660603041755563,0.0006009605618289128,0.00011286654218719869,0.07435271419541681,0.0005280410538969616,2,HCTAUXIN2h,0.0011490950876185005,0.0011477746680981116,0.0011451368636325025
ABCC1,1.3485590392367104e-5,1.0282041146119365e-5,0.00016797726349610044,0.001906096459470824,0.00826345458004205,0.13290972126095116,0.003950562575676084,0.05790218556903531,0.6863325946497817,0.018039088458562755,0.0023059213425599997,0.023724093199523896,0.00089609087360413,0.00119624230714902,0.021741608855299716,0.0006947747387351705,2,HCTAUXIN2h,0.09997127262280954,0.10319161078059819,0.10766732475820648
